BLK,ROW,POS,GENO,ID,Total.Time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Gracilliaridae,Agromyzidae,Notodontidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Pentatomidae,Membracidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,BlotchMine,LombardyMine,Gluphisia,GreenNematus,RustylinedLeaftier,ObliqueBandedLeafRoller,SmokeyAphids,GreenAphids,Lasius_neoniger,AvgBA2014,AvgSize2014,Growth2012_2014,Growth2014_2015,BAI2012_2014,BAI2014_2015,AvgEFN2014,SDEFN2014,TotEFN2014,SLA2014,LA2014,BB2014,BS2014,GS2014,CT2014,Salicortin2014,Tremulacin2014,PG2014,TotalDefChem2014,CN2014,N2014
2,B,25,68,2 B 25,9,0.000,0.444,0.000,0.000,0.000,0.222,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.750,4793.490,3.199,3.769,1.912,1.428,4.120,9.740,35.560,0.250,0.622,9.170,10.480,125.360,238.000,112.640,6.650,4.657,5.410,10.067,19.010
2,B,26,128,2 B 26,9,0.222,0.667,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.520,1217.980,NA,NA,NA,NA,3.310,8.890,13.980,0.250,0.707,7.750,8.930,122.740,248.000,125.260,14.570,0.884,0.760,1.644,16.650
2,B,27,226,2 B 27,12,1.083,0.583,0.000,0.000,0.000,0.250,0.000,0.167,0.000,0.167,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.083,0.000,0.083,0.000,0.083,0.000,0.083,0.000,0.000,1.000,0.000,21.980,14428.680,3.767,4.145,1.536,1.056,8.470,17.180,51.520,0.000,0.000,9.230,11.680,120.600,227.000,106.400,13.310,1.367,0.720,2.087,16.070
2,B,28,200,2 B 28,6,4.500,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.500,0.000,8.910,4058.840,2.978,3.779,2.309,1.902,2.780,10.160,26.130,1.455,0.820,11.990,15.210,120.970,230.000,109.030,15.620,3.183,2.930,6.113,23.300
2,C,1,20,2 C 1,6,19.667,2.667,0.000,0.500,0.000,0.167,0.667,1.500,0.000,0.000,0.167,19.667,0.500,0.000,0.000,0.000,0.000,0.167,0.667,0.667,0.000,0.833,0.000,0.000,0.000,0.000,0.167,14.833,4.833,0.000,8.190,3309.730,2.848,3.704,2.323,2.011,2.550,9.970,30.640,0.222,0.667,9.650,12.240,125.470,248.000,122.530,13.020,1.956,1.450,3.406,17.390
2,C,3,336,2 C 3,6,3.167,1.000,0.000,0.000,0.000,0.833,0.000,0.167,0.000,0.000,0.000,3.167,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.167,1.000,0.000,8.650,2984.800,2.842,3.616,1.417,1.705,2.450,9.280,25.980,1.667,0.651,8.780,12.500,121.160,252.000,130.840,22.320,1.025,0.560,1.585,24.410
2,C,5,306,2 C 5,9,21.111,1.444,0.000,0.000,0.000,0.222,0.556,0.778,0.000,0.111,0.000,20.889,0.000,0.000,0.000,0.000,0.000,0.111,0.556,0.333,0.000,0.444,0.000,0.111,0.111,0.000,0.000,13.889,7.000,0.000,15.670,6534.740,3.283,3.913,1.538,1.469,5.250,15.400,47.400,0.667,0.985,11.820,15.730,123.490,244.000,120.510,7.790,7.873,8.260,16.133,27.800
2,C,6,149,2 C 6,6,9.167,1.500,0.000,0.167,0.000,0.667,0.333,0.167,0.167,0.167,0.000,9.000,0.167,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.167,0.167,0.000,0.000,0.167,0.000,2.833,6.167,0.000,15.680,6962.120,3.394,3.891,1.639,1.262,5.740,13.810,44.090,0.750,0.965,11.960,16.090,122.450,227.000,104.550,9.420,3.477,5.440,8.917,20.050
2,C,7,146,2 C 7,9,4.778,1.778,0.000,0.222,0.000,0.222,0.333,1.000,0.111,0.222,0.000,4.667,0.222,0.000,0.000,0.000,0.000,0.222,0.333,0.000,0.000,1.000,0.111,0.111,0.000,0.111,0.000,1.333,3.333,0.000,14.480,6904.190,3.310,3.937,1.566,1.471,5.430,13.100,39.810,0.333,0.778,10.760,16.480,119.590,241.000,121.410,19.250,1.139,1.850,2.989,22.800
2,C,8,334,2 C 8,9,7.778,0.889,0.000,0.222,0.000,0.000,0.000,0.889,0.000,0.000,0.000,7.778,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.667,0.000,0.000,0.000,0.000,0.000,1.667,6.111,0.000,11.790,5524.330,3.208,3.845,1.590,1.492,4.230,10.520,14.050,0.750,0.965,11.310,16.690,123.130,227.000,103.870,8.460,4.724,4.960,9.684,20.470
2,C,9,173,2 C 9,12,1.250,1.000,0.000,0.167,0.000,0.250,0.000,0.667,0.083,0.000,0.000,1.250,0.167,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.667,0.083,0.000,0.000,0.000,0.000,0.500,0.750,0.167,19.750,7854.930,3.349,3.998,1.493,1.493,6.650,20.350,56.930,0.667,0.985,9.110,14.590,122.040,220.000,97.960,6.240,4.925,5.740,10.665,19.330
2,C,11,358,2 C 11,6,1.500,2.000,0.000,0.000,0.000,0.833,0.667,0.000,0.333,0.167,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.333,0.000,0.167,0.167,0.000,0.000,1.333,0.000,13.160,5124.540,3.162,3.809,1.440,1.479,4.430,12.180,34.970,0.833,1.030,7.250,11.110,122.740,230.000,107.260,7.670,3.531,2.490,6.021,15.430
2,C,12,101,2 C 12,12,8.167,3.417,0.000,0.000,0.833,1.417,0.500,0.333,0.167,0.167,0.083,8.083,0.000,0.000,0.000,0.000,0.833,1.417,0.500,0.000,0.000,0.333,0.167,0.083,0.000,0.083,0.083,0.000,8.083,0.000,25.890,13381.850,3.644,4.185,1.462,1.300,8.320,24.700,60.140,0.500,0.798,8.850,11.570,119.590,227.000,107.410,12.820,1.568,1.230,2.798,16.390
2,C,14,217,2 C 14,9,7.556,1.000,0.000,0.111,0.000,0.556,0.000,0.333,0.111,0.000,0.000,7.444,0.111,0.111,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.333,0.111,0.000,0.000,0.000,0.000,7.444,0.000,0.000,19.700,9918.270,3.531,4.072,1.875,1.371,7.980,17.290,55.910,1.000,1.044,9.830,16.210,122.740,244.000,121.260,16.380,1.427,1.580,3.007,20.090
2,C,15,196,2 C 15,6,22.167,1.000,0.000,0.667,0.000,0.167,0.000,0.833,0.000,0.000,0.000,22.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.500,0.000,0.000,0.167,0.000,0.000,22.000,0.000,0.000,10.690,4203.070,3.065,3.736,1.525,1.541,3.320,10.920,28.250,1.417,0.900,9.800,16.900,122.510,230.000,107.490,8.240,8.221,9.770,17.991,30.280
2,C,18,186,2 C 18,9,0.000,1.778,0.000,0.000,0.000,0.111,0.667,0.778,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.667,0.222,0.000,0.556,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.320,9143.580,3.409,4.066,1.472,1.504,6.050,15.890,51.040,0.250,0.622,9.930,15.020,122.740,244.000,121.260,16.340,4.114,3.860,7.974,26.340
2,C,20,285,2 C 20,6,3.333,3.167,0.000,0.000,1.333,0.333,0.167,1.167,0.000,0.667,0.000,0.333,0.000,0.167,2.167,0.000,1.333,0.333,0.167,0.167,0.000,1.000,0.000,0.500,0.000,0.167,0.000,0.333,0.000,0.000,10.520,3943.580,3.107,3.680,1.754,1.410,3.760,10.180,31.750,0.250,0.622,10.880,15.250,119.710,227.000,107.290,15.000,3.538,3.650,7.188,23.930
2,C,21,69,2 C 21,6,2.833,0.667,0.000,0.000,0.167,0.000,0.000,0.500,0.000,0.000,0.000,2.833,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,2.833,0.000,0.000,12.900,5419.640,3.181,3.869,2.142,1.669,4.700,13.890,42.930,0.917,0.900,9.610,12.980,119.710,248.000,128.290,11.550,3.363,2.900,6.263,19.470
2,C,22,279,2 C 22,6,0.167,0.333,0.000,0.000,0.000,0.000,0.167,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,11.800,5362.640,3.164,3.861,1.848,1.647,3.910,12.730,36.510,1.000,0.953,9.740,14.530,121.490,227.000,105.510,7.320,3.638,3.120,6.758,15.870
2,C,23,384,2 C 23,9,0.444,7.333,0.000,0.000,0.000,0.444,0.222,0.556,0.000,6.111,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.444,0.222,0.444,0.000,0.111,0.000,0.111,0.000,6.000,0.000,0.000,0.222,0.000,18.120,7995.400,3.346,4.015,1.541,1.539,5.630,18.930,55.530,0.667,0.985,12.730,15.820,123.640,213.000,89.360,12.710,2.090,1.880,3.970,17.710
2,C,25,168,2 C 25,6,0.333,3.333,0.000,0.000,0.000,0.833,0.833,1.000,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.833,0.167,0.000,0.833,0.333,0.167,0.000,0.333,0.000,0.000,0.000,0.000,8.220,2084.210,2.663,3.457,1.225,1.685,2.350,9.270,NA,0.333,0.778,8.040,11.530,119.790,238.000,118.210,7.120,2.874,2.980,5.854,14.390
2,C,26,156,2 C 26,9,1.222,0.667,0.000,0.000,0.333,0.111,0.000,0.222,0.000,0.000,0.000,1.111,0.000,0.000,0.000,0.111,0.333,0.111,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,1.111,0.000,9.590,3370.730,3.056,3.590,1.593,1.315,3.390,9.010,NA,0.167,0.577,7.120,10.170,119.590,252.000,132.410,12.590,3.410,4.210,7.620,21.890
2,C,27,144,2 C 27,9,5.778,2.111,0.000,0.444,0.000,0.556,0.889,0.444,0.000,0.111,0.111,5.667,0.444,0.000,0.000,0.000,0.000,0.556,0.889,0.111,0.000,0.333,0.000,0.000,0.000,0.111,0.111,0.667,5.000,0.000,11.980,5083.740,3.224,3.797,1.960,1.438,4.940,10.830,37.460,0.250,0.622,10.410,19.100,122.250,213.000,90.750,12.920,1.977,2.330,4.307,18.200
2,C,28,286,2 C 28,6,1.833,1.500,0.000,0.000,0.000,0.667,0.000,0.833,0.000,0.167,0.000,1.667,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.167,0.000,0.667,0.000,0.000,0.167,0.167,0.000,0.000,1.667,0.000,7.010,2318.130,2.774,3.510,1.895,1.728,2.280,7.810,26.470,1.083,0.996,11.520,12.730,122.970,227.000,104.030,20.750,1.749,1.660,3.409,25.020
2,D,1,331,2 D 1,9,13.778,2.667,0.000,0.667,2.222,0.222,0.222,0.000,0.000,0.111,0.000,13.667,0.667,0.000,0.000,0.000,2.222,0.222,0.222,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,12.111,1.556,0.667,15.220,7715.620,3.344,4.006,1.806,1.578,5.510,14.880,36.350,1.667,1.155,10.910,14.460,121.320,241.000,119.680,13.700,3.370,2.850,6.220,21.580
2,D,2,326,2 D 2,9,0.222,0.556,0.000,0.000,0.000,0.222,0.333,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.222,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,10.510,4242.740,3.185,3.688,1.884,1.308,4.870,8.370,29.230,1.417,0.900,11.640,14.970,123.500,227.000,103.500,13.140,1.293,0.870,2.163,15.940
2,D,4,261,2 D 4,9,0.111,0.333,0.000,0.222,0.000,0.222,0.000,0.000,0.000,0.111,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,4.380,1378.320,2.269,3.367,1.982,2.467,0.880,6.340,13.300,0.667,0.985,8.950,11.230,120.350,220.000,99.650,20.870,0.931,0.540,1.471,22.800
2,D,5,96,2 D 5,9,1.667,0.444,0.000,1.111,0.000,0.444,0.000,0.000,0.000,0.000,0.000,1.556,1.111,0.000,0.000,0.000,0.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.667,0.000,7.550,2497.740,2.694,3.574,1.578,1.948,2.100,8.820,23.780,0.583,0.900,10.770,15.550,121.650,227.000,105.350,14.420,4.281,3.860,8.141,24.670
2,D,6,345,2 D 6,9,1.444,0.111,0.000,0.444,0.000,0.111,0.000,0.000,0.000,0.000,0.000,1.444,0.444,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.444,0.000,0.000,7.500,2713.210,3.003,3.480,1.818,1.256,3.110,6.220,20.960,0.417,0.793,12.070,16.600,123.130,NA,NA,9.700,4.978,6.980,11.958,24.110
2,D,8,165,2 D 8,6,8.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,5.290,1660.480,2.581,3.384,1.878,1.855,1.610,6.000,19.760,0.818,0.982,12.890,14.840,125.470,252.000,126.530,9.990,6.184,3.430,9.614,22.650
2,D,11,356,2 D 11,6,5.833,0.333,0.000,1.000,0.000,0.167,0.167,0.000,0.000,0.000,0.000,5.833,1.000,0.000,0.000,0.000,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.833,0.000,1.000,10.420,3543.830,3.055,3.643,1.863,1.451,3.660,10.570,28.550,1.273,1.009,9.190,13.000,123.220,234.000,110.780,7.620,4.161,3.220,7.381,17.050
2,D,12,215,2 D 12,9,0.000,0.889,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.960,6487.220,3.269,3.922,1.634,1.530,5.730,17.590,34.120,0.750,0.965,10.140,10.740,122.250,213.000,90.750,14.920,3.638,3.310,6.948,23.660
2,D,13,170,2 D 13,9,0.000,0.889,0.000,0.000,0.333,0.444,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.444,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.960,9251.540,NA,NA,NA,NA,7.190,15.450,46.470,0.833,1.030,10.780,14.110,122.740,220.000,97.260,15.500,3.129,2.290,5.419,22.460
2,D,15,249,2 D 15,9,2.667,0.333,0.000,0.000,0.000,0.222,0.111,0.000,0.000,0.000,0.000,2.667,0.000,0.000,0.000,0.000,0.000,0.222,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.667,0.000,8.550,2751.530,2.901,3.554,1.760,1.551,2.680,9.260,27.850,0.667,0.888,11.300,18.830,119.000,227.000,108.000,15.510,1.152,0.980,2.132,18.210
2,D,16,307,2 D 16,12,0.333,2.000,0.000,0.000,0.083,1.000,0.667,0.167,0.083,0.000,0.000,0.250,0.000,0.083,0.000,0.000,0.083,1.000,0.667,0.000,0.000,0.167,0.083,0.000,0.000,0.000,0.000,0.000,0.250,0.000,14.470,7143.640,3.390,3.921,1.753,1.337,5.590,12.690,39.230,2.364,1.206,15.200,NA,121.670,213.000,91.330,15.420,4.228,4.280,8.508,26.010
2,D,17,185,2 D 17,9,0.000,0.778,0.000,0.000,0.000,0.444,0.111,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,11.480,4297.180,3.185,3.695,1.849,1.316,4.730,10.020,38.100,1.000,1.044,10.750,14.800,122.740,230.000,107.260,14.230,3.022,2.600,5.622,21.340
2,D,19,129,2 D 19,9,0.222,0.778,0.000,0.000,0.444,0.111,0.111,0.222,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.000,0.111,0.111,0.000,0.111,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,11.860,4776.870,3.372,3.588,1.768,0.861,5.900,7.610,22.900,1.917,0.289,11.350,14.490,121.360,227.000,105.640,12.860,1.729,1.750,3.479,17.190
2,D,20,56,2 D 20,12,1.750,0.417,0.083,0.250,0.000,0.000,0.000,0.250,0.000,0.417,0.000,1.500,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.083,0.083,0.000,0.250,0.000,0.167,0.000,1.500,0.000,0.250,13.610,6467.280,3.403,3.856,2.110,1.250,5.510,11.740,36.700,0.500,0.905,9.780,11.450,122.040,252.000,129.960,15.010,4.650,5.900,10.550,27.850
2,D,21,176,2 D 21,6,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.170,1251.810,2.509,3.227,1.554,1.633,1.110,4.730,13.040,0.083,0.289,10.660,14.390,119.970,217.000,97.030,17.630,3.357,3.340,6.697,25.980
2,D,22,22,2 D 22,12,10.083,0.500,0.000,0.000,0.000,0.083,0.000,0.417,0.000,0.083,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.083,0.000,0.000,0.083,0.083,0.000,6.000,4.000,0.000,6.720,2376.440,2.730,3.543,1.908,1.876,2.010,7.870,24.250,0.333,0.778,6.130,8.040,125.470,252.000,126.530,16.290,4.516,4.280,8.796,27.310
2,D,25,111,2 D 25,12,1.417,1.000,0.000,0.000,0.000,0.167,0.167,0.667,0.000,0.083,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.417,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,1.333,0.000,9.700,4618.520,3.090,3.797,1.767,1.655,3.270,9.560,31.480,0.000,0.000,7.120,14.350,122.040,238.000,115.960,12.080,5.554,4.770,10.324,25.140
2,D,26,351,2 D 26,12,0.667,1.083,0.000,0.000,0.000,0.583,0.333,0.167,0.000,0.083,0.000,0.500,0.000,0.167,0.000,0.000,0.000,0.583,0.333,0.167,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.500,0.000,11.050,4743.190,3.149,3.775,1.604,1.476,4.260,9.620,33.090,1.833,0.577,8.330,9.710,120.970,230.000,109.030,11.110,3.410,3.620,7.030,19.820
2,D,27,85,2 D 27,18,0.111,1.278,0.000,0.000,0.000,0.667,0.222,0.278,0.000,0.111,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.167,0.000,0.111,0.000,0.056,0.000,0.056,0.056,0.000,0.000,0.000,20.070,10970.410,3.549,4.112,1.541,1.355,7.550,17.200,54.400,0.417,0.793,9.390,13.670,120.600,227.000,106.400,10.540,3.176,3.650,6.826,18.930
2,D,28,199,2 D 28,12,0.083,2.000,0.000,0.000,0.000,1.333,0.167,0.500,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.167,0.250,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,10.740,4781.710,3.159,3.780,1.698,1.485,3.850,10.650,30.470,0.333,0.778,10.920,14.030,119.000,241.000,122.000,11.390,4.375,3.950,8.325,21.870
2,E,2,237,2 E 2,12,7.000,9.583,0.000,0.000,0.000,0.333,8.917,0.167,0.000,0.167,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.333,8.917,0.083,0.000,0.083,0.000,0.000,0.000,0.167,0.000,6.500,0.500,0.000,22.330,12082.220,3.519,4.203,1.638,1.587,8.260,20.790,59.200,0.833,0.937,14.170,17.680,122.450,252.000,129.550,8.200,4.516,4.990,9.506,19.930
2,E,3,4,2 E 3,12,11.833,0.917,0.000,0.000,0.083,0.083,0.583,0.083,0.000,0.083,0.000,11.833,0.000,0.000,0.000,0.000,0.083,0.083,0.583,0.000,0.000,0.083,0.000,0.000,0.000,0.083,0.000,10.500,1.333,0.000,15.110,5405.510,3.192,3.833,1.505,1.482,5.120,14.790,38.410,0.667,0.985,12.660,18.240,121.630,252.000,130.370,11.430,1.970,1.160,3.130,15.530
2,E,4,363,2 E 4,9,0.000,0.778,0.000,0.000,0.000,0.000,0.333,0.222,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.222,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,9.190,2833.090,3.002,3.479,1.415,1.184,3.340,7.520,27.500,0.833,0.835,11.750,12.700,120.960,241.000,120.040,12.560,5.615,4.620,10.235,25.560
2,E,5,239,2 E 5,9,2.333,0.667,0.000,0.000,0.000,0.111,0.556,0.000,0.000,0.000,0.000,2.222,0.000,0.111,0.000,0.000,0.000,0.111,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.222,0.000,11.530,4043.780,3.091,3.684,1.415,1.378,4.180,10.340,27.070,0.833,0.937,14.800,15.060,120.540,213.000,92.460,11.220,3.430,3.270,6.700,19.610
2,E,6,10,2 E 6,12,13.083,2.250,0.000,0.250,0.250,0.833,0.667,0.417,0.000,0.250,0.000,12.917,0.250,0.000,0.000,0.000,0.250,0.833,0.667,0.167,0.000,0.250,0.000,0.167,0.000,0.083,0.000,12.917,0.000,0.000,14.060,7032.030,3.331,3.954,1.871,1.515,4.830,14.550,43.840,1.000,1.348,14.620,16.250,122.270,252.000,129.730,11.780,2.794,2.320,5.114,18.270
2,E,7,295,2 E 7,9,6.222,1.000,0.000,0.111,0.000,0.556,0.222,0.333,0.000,0.222,0.000,5.667,0.111,0.000,0.000,0.111,0.000,0.333,0.222,0.222,0.111,0.000,0.000,0.111,0.222,0.111,0.000,5.333,0.333,0.000,8.840,3503.500,2.743,3.746,1.475,2.170,2.120,11.110,39.050,0.083,0.289,12.240,15.640,121.860,220.000,98.140,8.920,4.054,4.990,9.044,19.960
2,E,8,63,2 E 8,18,9.444,0.667,0.000,0.556,0.000,0.111,0.000,0.500,0.056,0.000,0.000,9.444,0.556,0.000,0.000,0.000,0.000,0.111,0.000,0.222,0.056,0.222,0.056,0.000,0.000,0.000,0.000,8.889,0.556,0.000,20.920,10878.890,3.560,4.119,1.844,1.399,7.460,20.320,56.500,1.083,0.996,11.510,15.470,125.360,244.000,118.640,6.050,2.915,2.530,5.445,12.930
2,E,9,26,2 E 9,9,9.444,0.667,0.000,0.556,0.000,0.000,0.222,0.111,0.111,0.222,0.000,9.444,0.556,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.111,0.111,0.000,0.000,0.222,0.000,9.000,0.444,0.444,8.550,3835.450,NA,NA,NA,NA,3.310,7.290,25.300,0.833,1.030,10.820,13.380,124.410,252.000,127.590,13.250,4.878,5.630,10.508,26.160
2,E,10,169,2 E 10,9,0.111,1.556,0.000,0.000,0.000,0.111,0.889,0.333,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.889,0.000,0.000,0.333,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,11.160,5128.710,3.214,3.794,1.663,1.406,4.470,9.710,34.620,0.462,0.877,10.830,14.650,122.040,234.000,111.960,12.540,3.705,3.650,7.355,21.720
2,E,11,70,2 E 11,9,12.111,1.889,0.000,0.111,0.667,0.000,0.000,1.000,0.111,0.222,0.000,11.889,0.111,0.000,0.000,0.000,0.667,0.000,0.000,0.667,0.000,0.333,0.111,0.111,0.000,0.111,0.000,11.444,0.444,0.000,8.670,2753.490,2.895,3.546,1.552,1.510,3.200,8.130,26.930,0.667,0.985,13.450,16.880,126.050,230.000,103.950,16.750,3.424,2.710,6.134,24.570
2,E,12,72,2 E 12,9,2.778,1.889,0.000,0.000,0.000,1.111,0.556,0.000,0.222,0.000,0.000,2.778,0.000,0.000,0.000,0.000,0.000,1.111,0.556,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.667,2.111,0.000,15.920,7123.350,3.349,3.950,1.813,1.468,5.950,15.560,47.850,1.250,0.965,17.160,19.880,123.110,230.000,106.890,10.480,4.054,5.490,9.544,22.020
2,E,14,360,2 E 14,12,7.333,1.333,0.000,0.000,0.000,0.250,0.333,0.583,0.167,0.000,0.000,7.333,0.000,0.000,0.000,0.000,0.000,0.250,0.333,0.167,0.000,0.417,0.167,0.000,0.000,0.000,0.000,5.500,1.833,0.000,14.990,5740.740,3.238,3.850,1.538,1.439,5.180,14.140,36.460,1.083,1.240,16.100,16.340,118.760,227.000,108.240,12.280,2.834,2.840,5.674,19.350
2,E,15,122,2 E 15,6,1.167,1.333,0.000,0.000,0.000,0.000,0.167,1.167,0.000,0.333,0.000,0.833,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,1.167,0.000,0.333,0.000,0.000,0.000,0.000,0.833,0.000,12.220,3729.720,2.975,3.714,1.756,1.712,4.120,12.940,42.940,3.000,1.673,11.240,10.830,123.080,224.000,100.920,10.110,3.008,3.050,6.058,17.650
2,E,16,311,2 E 16,9,3.111,1.222,0.000,0.000,0.000,0.667,0.222,0.222,0.111,0.222,0.000,2.889,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.111,0.000,0.111,0.111,0.222,0.000,0.000,0.000,0.000,2.889,0.000,10.790,4317.200,3.122,3.740,1.867,1.505,3.880,10.770,36.210,1.333,1.557,11.700,14.010,123.340,227.000,103.660,10.350,3.772,3.590,7.362,19.570
2,E,18,288,2 E 18,6,4.167,0.667,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.167,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.167,0.000,0.000,0.000,4.000,0.000,0.000,6.720,2348.470,2.774,3.502,1.523,1.644,2.400,6.330,21.190,0.833,0.937,10.980,13.910,122.920,230.000,107.080,9.140,5.152,5.330,10.482,22.160
2,E,19,172,2 E 19,9,23.333,0.778,0.000,3.222,0.000,0.000,0.556,0.222,0.000,0.000,0.000,23.333,3.222,0.000,0.000,0.000,0.000,0.000,0.556,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.333,0.000,0.000,18.330,9098.780,3.459,4.067,2.151,1.522,7.100,18.470,59.300,1.250,0.965,10.120,19.600,122.820,224.000,101.180,12.390,2.224,1.770,3.994,17.480
2,E,20,191,2 E 20,6,0.333,1.500,0.000,0.000,0.000,0.667,0.167,0.500,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.667,0.167,0.500,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.333,0.000,8.220,3451.260,2.869,3.703,1.583,1.860,2.650,9.030,24.180,1.417,0.900,NA,12.530,121.180,230.000,108.820,11.710,3.296,2.840,6.136,19.470
