BLK,ROW,POS,GENO,ID,Total.time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Graciliaridae,Lyonetiidae,Agromyzidae,Megalopodidae,Notodontidae,Noctuidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Delphacidae,Pentatomidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,CottonwoodMine,BlotchMine,LombardyMine,BlackMine,LeafCurlMidge,CottonwoodDagger,RustylinedLeaftier,ObliqueBandedLeafRoller,GreenAphids,SmokeyAphids,Formica_glacialis,Lasius_neoniger,Lasius_alienus,AvgBA2015,AvgSize2015,Growth2014_2015,Growth2012_2015,BAI2014_2015,BAI2012_2015,SLA2015,LA2015,BB2015,BS2015,GS2015,CT2015,Salicortin2015,Tremulacin2015,PG2015,TotalDefChem2015,CN2015,N2015
2,A,8,167,2 A 8,12,0.250,1.250,0.000,0.000,0.083,0.250,0.167,0.667,0.000,0.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.250,0.167,0.083,0.333,0.000,0.250,0.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.140,20119.670,3.915,4.465,1.469,4.243,7.000,136.920,159.810,127.240,228.000,100.760,13.850,2.606,1.660,4.266,19.400,19.860
2,A,10,30,2 A 10,12,0.000,1.917,0.000,0.000,0.000,0.167,0.833,0.417,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.833,0.250,0.000,0.000,0.167,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.460,27312.640,4.094,4.565,1.322,3.696,8.000,134.480,136.730,132.310,232.000,99.690,9.190,4.690,4.870,9.560,21.060,21.400
2,A,11,305,2 A 11,12,1.583,3.333,0.000,0.250,0.417,0.500,1.750,0.167,0.000,0.417,0.000,0.000,0.000,0.083,1.583,0.250,0.000,0.000,0.000,0.000,0.500,1.750,0.083,0.000,0.000,0.083,0.417,0.000,0.417,0.000,0.000,0.083,0.917,0.667,0.083,0.000,0.167,33.200,22504.320,3.946,4.518,1.451,4.242,10.000,127.060,126.520,129.080,198.000,68.920,18.400,1.883,0.740,2.623,21.950,19.730
2,A,14,283,2 A 14,6,0.000,3.000,0.000,0.000,0.167,0.667,0.000,1.667,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,1.167,0.333,0.167,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.330,6969.640,3.329,4.040,1.425,4.266,NA,148.090,149.380,133.340,200.000,66.660,6.880,3.920,5.420,9.340,18.150,25.750
2,A,16,1,2 A 16,9,23.667,8.333,0.000,0.556,0.000,6.444,0.222,1.444,0.000,0.000,0.222,0.000,0.000,0.000,23.667,0.556,0.000,0.000,0.000,0.000,6.444,0.222,0.111,0.778,0.000,0.556,0.000,0.222,0.000,0.000,0.000,0.000,23.667,0.000,0.000,0.556,0.000,34.100,20676.430,NA,4.491,NA,4.371,10.000,111.770,125.990,127.430,228.000,100.570,13.890,5.333,7.080,12.413,28.930,27.740
2,A,17,233,2 A 17,8,22.000,3.250,0.000,0.875,0.000,2.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.000,21.875,0.875,0.000,0.000,0.000,0.000,2.000,0.000,0.375,0.500,0.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,21.875,0.000,0.000,0.000,0.875,26.280,15364.810,3.778,4.354,1.452,4.377,6.000,116.950,134.620,129.660,198.000,68.340,14.000,2.191,1.690,3.881,18.960,20.130
2,A,18,296,2 A 18,12,0.000,1.333,0.000,0.167,0.083,0.083,0.500,0.333,0.000,0.250,0.000,0.000,0.000,0.083,0.000,0.167,0.000,0.000,0.000,0.000,0.083,0.500,0.000,0.167,0.000,0.167,0.250,0.000,0.083,0.000,0.000,0.083,0.000,0.000,0.000,0.167,0.000,56.570,38155.570,4.121,4.745,1.124,3.865,6.000,155.330,NA,128.580,200.000,71.420,15.660,2.506,1.990,4.496,21.390,24.620
2,A,19,352,2 A 19,9,1.556,1.778,0.000,0.222,0.111,1.222,0.333,0.000,0.000,0.111,0.000,0.000,0.000,0.000,1.556,0.222,0.000,0.000,0.000,0.000,1.222,0.333,0.000,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,1.556,0.000,0.000,0.222,0.000,38.430,27633.540,4.065,4.585,1.280,3.959,15.000,147.880,141.660,130.870,240.000,109.130,5.310,4.295,4.050,8.345,15.770,19.530
2,A,20,366,2 A 20,6,13.500,1.333,0.000,1.500,0.667,0.500,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,13.500,1.500,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,13.500,0.000,0.000,1.500,0.000,17.720,7892.920,3.591,4.042,1.814,4.541,14.000,108.620,134.410,128.520,240.000,111.480,17.110,4.529,4.910,9.439,28.780,26.030
2,A,21,178,2 A 21,6,0.167,0.833,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.690,2178.540,NA,3.330,NA,3.964,1.000,107.710,132.430,130.150,228.000,97.850,15.450,5.903,7.220,13.123,31.480,23.280
2,A,22,291,2 A 22,9,3.222,2.667,0.000,0.000,0.222,2.222,0.000,0.222,0.000,0.000,0.000,0.111,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.111,2.222,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.111,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,25.280,14138.500,3.768,4.304,1.466,3.685,15.000,NA,120.760,128.780,228.000,99.220,10.260,7.672,8.180,15.852,29.890,24.480
2,A,23,171,2 A 23,6,2.500,1.667,0.000,0.000,0.167,0.333,0.667,0.167,0.000,0.333,0.000,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.167,0.333,0.000,0.167,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,11.400,6834.810,3.290,4.056,2.084,5.319,15.000,104.560,133.710,128.780,232.000,103.220,35.990,NA,NA,NA,NA,23.660
2,A,24,375,2 A 24,6,0.000,2.333,0.000,0.000,1.000,0.500,0.000,0.500,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.500,0.000,0.000,0.500,0.000,0.000,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.110,7174.190,3.264,4.071,1.373,4.753,14.000,124.470,145.260,130.630,228.000,97.370,15.490,4.033,4.090,8.123,25.600,23.350
2,A,25,383,2 A 25,6,0.167,3.000,0.000,0.000,0.667,1.667,0.000,0.500,0.000,0.167,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.667,0.000,0.000,0.000,0.000,0.500,0.167,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.990,8203.750,3.524,4.080,1.595,4.193,5.000,118.860,128.810,128.780,198.000,69.220,15.520,3.028,3.320,6.348,23.360,24.450
2,A,26,369,2 A 26,9,2.222,2.111,0.000,1.889,0.778,0.778,0.222,0.222,0.000,0.111,0.000,0.000,0.000,0.000,2.111,1.889,0.000,0.000,0.000,0.667,0.778,0.222,0.111,0.000,0.000,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,2.111,0.000,1.889,0.000,28.190,18747.630,3.854,4.441,1.420,4.173,10.000,123.900,126.910,129.490,228.000,98.510,18.530,1.273,1.030,2.303,21.460,20.090
2,A,27,152,2 A 27,9,1.111,3.444,0.000,0.111,0.222,0.556,2.556,0.222,0.000,0.000,0.000,0.000,0.222,0.111,0.444,0.111,0.000,0.000,0.000,0.111,0.333,2.556,0.000,0.222,0.000,0.000,0.000,0.000,0.111,0.222,0.000,0.111,0.444,0.000,0.000,0.111,0.000,17.100,7639.620,3.446,4.067,1.602,4.746,22.000,121.300,153.260,131.600,207.000,75.400,29.490,2.050,1.770,3.820,34.330,24.810
2,B,1,318,2 B 1,9,1.667,1.111,0.000,0.111,0.111,0.333,0.444,0.111,0.000,0.111,0.000,0.000,0.000,0.000,1.667,0.111,0.000,0.000,0.000,0.000,0.333,0.444,0.111,0.000,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,1.667,0.000,0.000,0.111,0.000,22.310,12690.370,3.641,4.292,1.534,4.530,2.000,129.550,134.360,128.780,228.000,99.220,17.790,2.928,3.660,6.588,25.820,21.140
2,B,4,392,2 B 4,9,3.444,1.556,0.000,0.111,0.111,0.778,0.222,0.333,0.000,0.111,0.000,0.000,0.000,0.000,3.444,0.111,0.000,0.000,0.000,0.000,0.778,0.222,0.000,0.222,0.000,0.111,0.111,0.000,0.111,0.000,0.000,0.000,3.222,0.222,0.000,0.111,0.000,20.250,12898.750,3.717,4.292,1.936,5.097,10.000,118.800,111.930,128.610,228.000,99.390,12.760,4.047,5.550,9.597,24.350,24.660
2,B,6,147,2 B 6,6,22.333,1.500,0.000,0.833,0.333,0.500,0.167,0.333,0.000,0.000,0.000,0.167,0.000,0.000,22.333,0.833,0.000,0.000,0.000,0.333,0.500,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,22.000,0.000,0.000,0.667,0.000,16.740,8410.680,3.467,4.129,2.113,5.770,15.000,128.990,138.720,132.320,228.000,95.680,19.270,1.950,1.680,3.630,23.860,21.990
2,B,8,151,2 B 8,12,0.250,1.250,0.000,0.333,0.083,0.833,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.000,0.000,0.833,0.000,0.083,0.000,0.000,0.083,0.167,0.000,0.083,0.000,0.000,0.000,0.167,0.000,0.000,0.333,0.000,49.320,36528.550,4.146,4.723,1.331,3.808,0.000,154.150,137.450,128.290,245.000,116.710,12.580,2.539,2.070,4.609,18.440,20.800
2,B,9,42,2 B 9,9,6.556,1.778,0.000,1.000,0.333,1.111,0.000,0.222,0.000,0.111,0.000,0.000,0.000,0.000,6.556,1.000,0.000,0.000,0.000,0.222,1.111,0.000,0.000,0.222,0.000,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,25.620,16748.230,3.815,4.398,1.573,4.690,6.000,146.100,153.770,129.840,NA,NA,8.000,4.636,4.030,8.666,18.950,21.440
2,B,11,260,2 B 11,12,0.000,1.917,0.000,0.167,0.083,1.083,0.583,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,1.083,0.583,0.083,0.083,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,43.740,31889.790,4.066,4.680,1.433,4.419,18.000,147.290,156.410,131.240,228.000,96.760,11.970,3.317,2.940,6.257,19.850,19.890
2,B,12,132,2 B 12,6,0.667,1.500,0.000,1.000,0.167,0.333,0.833,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.333,0.833,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.500,0.000,0.000,1.000,0.000,14.510,2340.330,3.280,NA,1.679,NA,2.000,133.420,142.990,128.610,240.000,111.390,20.050,2.278,2.180,4.458,25.630,25.040
2,B,13,241,2 B 13,6,0.000,0.833,0.000,0.833,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,9.860,3646.810,3.085,3.754,1.542,4.406,4.000,121.310,137.910,136.910,228.000,91.090,24.960,1.923,1.770,3.693,29.600,26.360
2,B,14,166,2 B 14,9,0.111,1.556,0.000,2.444,0.000,1.222,0.000,0.000,0.000,0.333,0.000,0.111,0.000,0.000,0.000,2.444,0.000,0.000,0.000,0.000,1.222,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.444,0.000,0.000,32.230,22830.580,3.928,4.530,1.401,4.100,NA,127.320,125.970,133.900,232.000,98.100,9.610,6.064,8.470,14.534,27.130,22.640
2,B,15,347,2 B 15,6,5.000,1.667,0.000,0.167,0.167,0.667,0.000,0.667,0.000,0.167,0.000,0.000,0.000,0.000,5.000,0.167,0.000,0.000,0.000,0.000,0.667,0.000,0.167,0.167,0.000,0.333,0.167,0.000,0.167,0.000,0.000,0.000,5.000,0.000,0.000,0.167,0.000,14.820,3138.490,3.371,NA,1.381,NA,6.000,117.970,127.520,128.570,198.000,69.430,16.960,3.672,4.360,8.032,26.800,24.720
2,B,17,148,2 B 17,9,1.111,1.444,0.000,0.000,0.111,0.333,0.444,0.222,0.000,0.333,0.000,0.000,0.000,0.000,1.111,0.000,0.000,0.000,0.000,0.000,0.333,0.444,0.111,0.111,0.000,0.000,0.333,0.000,0.111,0.000,0.000,0.000,1.111,0.000,0.000,0.000,0.000,21.570,12177.140,3.633,4.277,1.706,4.666,15.000,149.130,140.280,135.190,198.000,62.810,12.340,4.281,3.240,7.521,21.970,22.680
2,B,19,341,2 B 19,9,1.111,3.333,0.000,0.222,0.222,1.333,1.556,0.111,0.000,0.111,0.000,0.000,0.000,0.000,1.111,0.222,0.000,0.000,0.000,0.222,1.333,1.556,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,1.111,0.000,0.222,0.000,25.840,15199.460,3.742,4.357,1.417,4.176,14.000,132.200,151.640,128.780,198.000,69.220,18.220,3.337,3.050,6.387,26.250,25.640
2,B,20,227,2 B 20,6,3.667,2.667,0.000,0.000,0.167,2.000,0.000,0.333,0.000,0.167,0.000,0.000,0.000,0.000,3.667,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.167,0.000,0.000,0.000,3.667,0.000,0.000,0.000,0.000,25.420,17118.310,3.787,4.418,1.649,4.090,8.000,129.540,127.190,128.130,232.000,103.870,21.390,2.144,1.280,3.424,25.870,24.210
2,B,21,58,2 B 21,6,3.000,0.167,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,2.833,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,2.833,0.000,0.000,0.333,0.000,17.800,6878.060,3.456,4.012,1.821,4.883,24.000,122.460,126.290,129.310,232.000,102.690,11.330,5.521,7.070,12.591,26.640,25.820
2,B,23,161,2 B 23,9,0.000,0.889,0.000,0.556,0.111,0.556,0.000,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.000,40.530,27215.080,3.645,4.671,0.992,4.519,5.000,140.890,146.040,127.240,198.000,70.760,11.710,3.645,4.080,7.725,21.230,25.030
2,B,24,179,2 B 24,12,16.167,3.417,0.000,1.250,0.000,1.750,0.167,1.000,0.000,0.333,0.000,0.000,0.000,0.167,16.167,1.250,0.000,0.000,0.000,0.000,1.750,0.167,0.167,0.083,0.000,0.750,0.333,0.000,0.000,0.000,0.000,0.167,9.500,5.750,0.000,0.000,1.250,48.380,30514.770,NA,4.664,NA,4.439,5.000,132.230,147.300,128.420,198.000,69.580,9.190,2.968,3.080,6.048,16.700,21.100
2,B,25,68,2 B 25,9,0.000,2.000,0.000,0.000,0.111,0.889,0.000,0.444,0.000,0.444,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.444,0.444,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.470,17180.840,3.769,4.421,1.428,4.576,3.000,135.390,144.570,132.320,245.000,112.680,10.030,3.893,5.210,9.103,21.050,23.710
2,B,26,128,2 B 26,12,1.417,2.167,0.000,0.250,0.000,1.083,0.000,0.583,0.000,0.417,0.000,0.000,0.000,0.083,1.417,0.250,0.000,0.000,0.000,0.000,1.083,0.000,0.167,0.167,0.000,0.250,0.417,0.000,0.000,0.000,0.000,0.083,1.417,0.000,0.000,0.250,0.000,14.850,9705.850,NA,NA,NA,NA,NA,141.910,151.600,131.450,240.000,108.550,18.170,1.568,1.680,3.248,22.190,24.150
2,B,27,226,2 B 27,12,2.417,1.833,0.000,0.000,0.000,1.083,0.000,0.583,0.000,0.167,0.000,0.000,0.000,0.000,2.417,0.000,0.000,0.000,0.000,0.000,1.083,0.000,0.000,0.000,0.000,0.583,0.167,0.000,0.000,0.000,0.000,0.000,0.500,1.917,0.000,0.000,0.000,43.500,36330.460,4.145,4.696,1.056,3.465,0.000,137.790,155.670,127.940,240.000,112.060,15.190,1.541,0.920,2.461,18.410,21.820
2,B,28,200,2 B 28,9,5.556,1.667,0.000,0.000,0.000,1.000,0.556,0.222,0.000,0.333,0.000,0.000,0.000,0.000,5.111,0.000,0.000,0.000,0.000,0.000,0.556,0.556,0.000,0.000,0.000,0.222,0.333,0.000,0.000,0.000,0.000,0.000,4.222,0.889,0.000,0.000,0.000,20.590,13945.250,3.779,4.316,1.902,5.292,16.000,132.940,141.680,128.780,228.000,99.220,17.230,2.727,2.420,5.147,23.720,25.010
2,C,1,20,2 C 1,9,0.667,7.667,0.000,0.000,4.889,1.000,0.889,0.778,0.000,0.000,0.000,0.000,0.000,0.111,0.444,0.000,0.111,0.111,0.000,4.000,1.000,0.889,0.000,0.667,0.000,0.111,0.000,0.000,0.889,0.000,0.000,0.111,0.000,0.444,0.000,0.000,0.000,22.240,5838.140,3.704,NA,2.011,NA,NA,130.300,150.490,131.450,240.000,108.550,20.570,2.271,1.810,4.081,25.770,21.540
2,C,3,336,2 C 3,9,3.778,1.000,0.000,0.111,0.000,0.111,0.222,0.556,0.000,0.111,0.000,0.000,0.000,0.000,3.667,0.111,0.000,0.000,0.000,0.000,0.111,0.222,0.222,0.111,0.000,0.222,0.111,0.000,0.000,0.000,0.000,0.000,3.667,0.000,0.000,0.111,0.000,20.410,10201.890,3.616,4.180,1.705,4.233,19.000,129.540,147.640,128.410,228.000,99.590,22.220,1.072,0.300,1.372,24.120,23.400
2,C,5,306,2 C 5,9,3.222,2.444,0.000,0.000,0.000,0.556,1.111,0.444,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,0.556,1.111,0.000,0.222,0.000,0.222,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.740,22193.970,3.913,4.522,1.469,4.163,8.000,128.500,126.150,133.620,221.000,87.380,7.500,6.740,6.460,13.200,24.020,22.200
2,C,6,149,2 C 6,9,0.333,1.556,0.000,0.111,0.000,1.333,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,1.333,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,34.860,22976.010,3.891,4.538,1.262,4.075,9.000,131.780,132.770,129.840,198.000,68.160,6.840,3.940,4.820,8.760,17.540,20.040
2,C,7,146,2 C 7,9,19.111,2.222,0.000,2.222,0.111,1.444,0.000,0.333,0.000,0.222,0.000,0.111,0.000,0.000,19.000,2.222,0.000,0.000,0.000,0.000,1.444,0.000,0.000,0.000,0.000,0.333,0.222,0.000,0.111,0.000,0.111,0.000,4.778,14.222,2.222,0.000,0.000,31.670,21959.900,3.937,4.507,1.471,4.105,4.000,132.910,121.770,127.940,240.000,112.060,16.660,0.543,0.530,1.073,18.000,22.680
2,C,8,334,2 C 8,9,0.111,1.111,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.000,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.700,10838.680,3.845,4.088,1.492,3.421,7.000,159.590,172.690,131.830,240.000,108.170,9.540,3.953,4.340,8.293,19.780,21.210
2,C,9,173,2 C 9,9,0.556,2.667,0.000,0.000,0.000,0.333,0.333,0.556,0.000,1.333,0.111,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.000,0.333,0.000,0.222,1.333,0.111,0.000,0.000,0.000,0.000,0.556,0.000,0.000,0.000,0.000,44.890,27153.980,3.998,4.611,1.493,4.160,8.000,156.480,188.310,129.060,198.000,68.940,7.980,4.844,5.950,10.794,21.160,23.300
2,C,11,358,2 C 11,9,5.444,1.444,0.000,0.444,0.000,0.111,0.444,0.556,0.000,0.333,0.000,0.000,0.000,0.000,5.444,0.444,0.000,0.000,0.000,0.000,0.111,0.444,0.000,0.556,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,5.444,0.000,0.000,0.444,0.000,28.430,17550.670,3.809,4.420,1.479,4.083,10.000,154.360,173.540,131.780,207.000,75.220,7.930,3.980,3.090,7.070,16.960,23.380
2,C,12,101,2 C 12,12,0.167,3.833,0.000,0.500,0.000,2.750,0.083,0.583,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.500,0.083,0.000,0.000,0.000,2.750,0.083,0.250,0.083,0.000,0.250,0.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,51.800,36580.330,4.185,4.706,1.300,3.670,5.000,152.340,154.910,127.350,198.000,70.650,12.130,2.352,1.540,3.892,17.180,21.870
2,C,14,217,2 C 14,9,9.778,1.444,0.000,0.222,0.000,0.556,0.333,0.444,0.000,0.111,0.000,0.000,0.000,0.000,9.667,0.222,0.000,0.000,0.111,0.000,0.556,0.333,0.000,0.333,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,5.333,4.333,0.000,0.222,0.000,43.660,30742.590,4.072,4.654,1.371,4.306,12.000,146.170,141.340,131.450,245.000,113.550,16.990,2.325,2.000,4.325,22.460,24.480
2,C,15,196,2 C 15,9,1.778,1.000,0.000,0.000,0.222,0.222,0.222,0.333,0.000,0.000,0.000,0.000,0.000,0.000,1.778,0.000,0.000,0.000,0.000,0.000,0.222,0.222,0.000,0.111,0.000,0.222,0.000,0.000,0.222,0.000,0.000,0.000,1.778,0.000,0.000,0.000,0.000,23.150,13644.120,3.736,4.302,1.541,4.145,15.000,121.450,138.520,129.500,198.000,68.500,18.920,3.477,4.140,7.617,28.250,24.500
2,C,18,186,2 C 18,9,0.556,3.556,0.000,0.000,0.000,1.111,0.778,0.778,0.000,0.444,0.222,0.111,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.000,1.111,0.778,0.000,0.333,0.000,0.444,0.444,0.222,0.000,0.000,0.111,0.000,0.556,0.000,0.000,0.000,0.000,39.810,29558.450,4.066,4.637,1.504,4.058,3.000,152.000,142.590,131.630,240.000,108.370,9.810,3.216,2.940,6.156,17.550,24.410
2,C,20,285,2 C 20,6,0.000,2.500,0.000,0.000,0.000,0.333,0.167,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.833,0.000,0.167,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.510,14548.840,3.680,4.352,1.410,4.442,1.000,146.610,146.670,128.740,240.000,111.260,16.670,2.693,1.180,3.873,21.870,23.930
2,C,21,69,2 C 21,6,0.000,3.000,0.000,0.000,0.667,0.167,0.167,1.167,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.167,0.000,0.500,0.000,0.667,0.667,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.010,20084.540,3.869,4.489,1.669,5.035,11.000,126.970,146.390,128.080,240.000,111.920,17.430,3.973,3.280,7.253,26.640,25.470
2,C,22,279,2 C 22,9,3.778,1.889,0.000,0.000,0.000,1.333,0.000,0.222,0.000,0.222,0.000,0.000,0.000,0.111,3.667,0.000,0.000,0.111,0.000,0.000,1.333,0.000,0.000,0.000,0.000,0.222,0.222,0.000,0.000,0.000,0.000,0.111,3.667,0.000,0.000,0.000,0.000,28.100,8993.020,3.861,NA,1.647,NA,12.000,130.110,149.320,129.310,214.000,84.690,18.630,2.492,2.700,5.192,25.050,23.620
2,C,23,384,2 C 23,12,0.083,3.500,0.000,0.000,0.583,1.333,0.250,1.000,0.083,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,1.333,0.250,0.167,0.250,0.083,0.583,0.250,0.000,0.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.080,28026.670,4.015,4.626,1.539,4.261,8.000,134.000,150.190,132.000,207.000,75.000,10.700,3.002,3.040,6.042,18.220,21.070
2,C,25,168,2 C 25,9,5.444,3.778,0.000,0.000,0.667,1.667,0.667,0.444,0.000,0.222,0.111,0.000,0.000,0.000,5.333,0.000,0.000,0.000,0.111,0.000,1.667,0.667,0.000,0.000,0.000,0.444,0.222,0.111,0.667,0.000,0.000,0.000,5.333,0.000,0.000,0.000,0.000,12.860,NA,3.457,NA,1.685,NA,4.000,145.180,150.350,128.410,198.000,69.590,9.740,3.792,4.160,7.952,19.560,25.690
2,C,26,156,2 C 26,12,18.000,1.917,0.000,1.083,0.000,0.583,0.083,0.417,0.000,0.417,0.083,0.000,0.000,0.333,17.833,1.083,0.000,0.000,0.000,0.000,0.583,0.083,0.083,0.000,0.000,0.333,0.417,0.083,0.000,0.000,0.000,0.250,2.583,15.250,0.000,1.083,0.000,14.100,NA,3.590,NA,1.315,NA,2.000,152.200,142.620,128.290,198.000,69.710,17.480,2.198,2.210,4.408,22.970,24.320
2,C,27,144,2 C 27,9,1.000,2.333,0.000,1.667,0.000,0.778,0.000,0.667,0.000,0.556,0.222,0.000,0.000,0.111,0.889,1.667,0.000,0.111,0.000,0.000,0.778,0.000,0.000,0.000,0.000,0.667,0.556,0.222,0.000,0.000,0.000,0.111,0.889,0.000,0.000,1.667,0.000,28.240,17175.770,3.797,4.413,1.438,4.555,3.000,152.940,148.450,128.780,207.000,78.220,15.860,1.554,1.500,3.054,19.670,24.320
2,C,28,286,2 C 28,9,4.778,3.222,0.000,0.000,0.778,0.556,0.778,1.000,0.000,0.111,0.000,0.000,0.000,0.000,4.778,0.000,0.000,0.000,0.000,0.000,0.556,0.778,0.000,0.222,0.000,0.778,0.111,0.000,0.778,0.000,0.000,0.000,0.556,0.444,0.000,0.000,0.000,19.110,10050.520,3.510,4.206,1.728,5.036,11.000,146.470,178.410,129.840,198.000,68.160,25.340,1.642,1.360,3.002,29.150,25.420
2,D,1,331,2 D 1,12,1.000,6.417,0.000,0.083,2.917,2.000,1.000,0.333,0.000,0.083,0.083,0.000,0.000,0.000,1.000,0.083,0.000,0.000,0.000,2.667,2.000,1.000,0.167,0.167,0.000,0.000,0.083,0.083,0.250,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.083,30.630,21973.040,4.006,4.487,1.578,4.274,18.000,117.550,129.110,128.610,228.000,99.390,16.020,2.814,3.020,5.834,23.240,20.350
